"ID_REPORT";"TIPO_MATCH";"COD_LOCALE_PROGETTO";"CUP";"OC_LINK";"OC_FLAG_VISUALIZZAZIONE";"NOTE"
1422;"url_clp";"1LOLOMBGEFO-00000000000017507577";"C32F10000000002";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000017507577";0;
1423;"url_clp";"1MISEABRSB071-104";"I39D15000030006";"www.opencoesione.gov.it/progetti/1miseabrsb071-104";0;
1424;"url_clp";"4UM42176";"G93E10000120006";"www.opencoesione.gov.it/progetti/4um42176";0;
1425;"url_clp";"1CA377C332007IT161PO009";"J71B13000380004";"www.opencoesione.gov.it/progetti/1ca377c332007it161po009";0;
1426;"url_clp";"1SI8858";"G79E11002410006";"www.opencoesione.gov.it/progetti/1si8858";0;
1427;"url_clp";"1SI8032";"B28I12000280006";"www.opencoesione.gov.it/progetti/1si8032";0;
1428;"url_clp";"1CA108C332007IT161PO009";"I34C10000110006";"www.opencoesione.gov.it/progetti/1ca108c332007it161po009";0;
1429;"url_clp";"1PUFE3.200312";"B33G09000120004";"www.opencoesione.gov.it/progetti/1pufe3200312";0;
1431;"url_clp";"1CA68C72007IT161PO009";"G23J08000120002";"www.opencoesione.gov.it/progetti/1ca68c72007it161po009";0;
1432;"url_clp";"1SI790";"J15F04000050004";"www.opencoesione.gov.it/progetti/1si790";0;
1433;"url_clp";"1MISEPONA3_00422/1";"J41D11000120007";"www.opencoesione.gov.it/progetti/1misepona3_004221";0;
1434;"url_clp";"1CL205395";"D53D13000130006";"www.opencoesione.gov.it/progetti/1cl205395";0;
1435;"url_clp";"1PUFE2.500329";"J94B14000220002";"www.opencoesione.gov.it/progetti/1pufe2500329";0;
1436;"url_clp";"1CL99297";"F15C10000330006";"www.opencoesione.gov.it/progetti/1cl99297";0;
1437;"url_clp";"1CA466C352007IT161PO009";"D91B06000520006";"www.opencoesione.gov.it/progetti/1ca466c352007it161po009";0;
1438;"url_clp";"1MISEI.6.4";"F55J11000020003";"www.opencoesione.gov.it/progetti/1misei64";0;
1440;"url_clp";"1CA45C92007IT161PO009";"J19B14000040002";"www.opencoesione.gov.it/progetti/1ca45c92007it161po009";0;
1441;"url_clp";"1MISESB021-01";"D91B13000490002";"www.opencoesione.gov.it/progetti/1misesb021-01";0;
1442;"url_clp";"1CA209C352007IT161PO009";"F53J13000390002";"www.opencoesione.gov.it/progetti/1ca209c352007it161po009";0;
1443;"url_clp";"1MISEAOBROTZU93-12-25F";"C28G12000270009";"www.opencoesione.gov.it/progetti/1miseaobrotzu93-12-25f";0;
1444;"url_clp";"1SI9597";"G82B13000010009";"www.opencoesione.gov.it/progetti/1si9597";0;
1445;"url_clp";"1SI16165";"D98G06000060004";"www.opencoesione.gov.it/progetti/1si16165";3;
1447;"url_clp";"1MISEMO3C.008";"D39B14000080002";"www.opencoesione.gov.it/progetti/1misemo3c008";0;
1448;"url_clp";"1LOLOMBGEFO-00000000000013808723";"E47I10000230007";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000013808723";0;
1449;"url_clp";"1MISE999-1.11_26-Capua";"G46G14000010002";"www.opencoesione.gov.it/progetti/1mise999-111_26-capua";0;
1451;"url_clp";"1MISEPACCAM-CE03";"F23J14000020001";"www.opencoesione.gov.it/progetti/1misepaccam-ce03";0;
1452;"url_clp";"2MINT2.5/CAL/9";"H33B10000050006";"www.opencoesione.gov.it/progetti/2mint25cal9";0;
1453;"url_clp";"1LOLOMBGEFO-00000000000036939896";"E91J01000000002";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000036939896";0;
1454;"url_clp";"1SI9629";"D76D10000670005";"www.opencoesione.gov.it/progetti/1si9629";0;
1456;"url_clp";"1LOLOMBGEFO-00000000000034910235";"D51B04000270003";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000034910235";0;
1457;"url_clp";"1CL89826";"C28D04000050006";"www.opencoesione.gov.it/progetti/1cl89826";0;
1458;"url_clp";"1CL201574";"I47C10000000006";"www.opencoesione.gov.it/progetti/1cl201574";0;
1460;"url_clp";"1CL205830";"G26J15000340006";"www.opencoesione.gov.it/progetti/1cl205830";0;
1461;"url_clp";"1MISEPA01CANILE";"D76J11000740001";"www.opencoesione.gov.it/progetti/1misepa01canile";0;
1462;"url_clp";"1SA050107IV412bRE12006";"I21J12000000006";"www.opencoesione.gov.it/progetti/1sa050107iv412bre12006";0;
1463;"url_clp";"1MISEMO3BIS057A/10";"H27H13000310002";"www.opencoesione.gov.it/progetti/1misemo3bis057a10";0;
1464;"url_clp";"1MISE2R-C213-I-1-01";"F79D14000870001";"www.opencoesione.gov.it/progetti/1mise2r-c213-i-1-01";0;
1465;"url_clp";"1MISEPUGLIA3";"F72F12000200002";"www.opencoesione.gov.it/progetti/1misepuglia3";0;
1466;"url_clp";"1MISEPAC02L2_00193_2191833";"B48F13000710005";"www.opencoesione.gov.it/progetti/1misepac02l2_00193_2191833";0;
1467;"url_clp";"1PUFE3.200599";"B83B11000700002";"www.opencoesione.gov.it/progetti/1pufe3200599";0;
1468;"url_clp";"1MISETdFDD6/2013-25";"H21E13000220002";"www.opencoesione.gov.it/progetti/1misetdfdd62013-25";0;
1469;"url_clp";"1SI3580";"J11H92000000008";"www.opencoesione.gov.it/progetti/1si3580";0;
1470;"url_clp";"1SI11407";"J95D12000300001";"www.opencoesione.gov.it/progetti/1si11407";0;
1471;"url_clp";"1MISECAMPANIA5";"F66D12000200006";"www.opencoesione.gov.it/progetti/1misecampania5";0;
1472;"url_clp";"1MISEABRSB071-134";"H79D15000050006";"www.opencoesione.gov.it/progetti/1miseabrsb071-134";0;
1473;"url_clp";"1MISEMOA1.3734.020";"D31H12000120002";"www.opencoesione.gov.it/progetti/1misemoa13734020";0;
1474;"url_clp";"1MISEMO2N31";"D31B15000150001";"www.opencoesione.gov.it/progetti/1misemo2n31";0;
1475;"url_clp";"1LOLOMBGEFO-00000000000052426449";"E27B14000170009";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000052426449";0;
1476;"url_clp";"1SA050104IV421A20090004";"G12I11000100006";"www.opencoesione.gov.it/progetti/1sa050104iv421a20090004";0;
1477;"url_clp";"1CA196C332007IT161PO009";"J52F12000120006";"www.opencoesione.gov.it/progetti/1ca196c332007it161po009";0;
1478;"url_clp";"1MISESP-CA01";"J83E12000030006";"www.opencoesione.gov.it/progetti/1misesp-ca01";0;
1479;"url_clp";"1SACRP-CICL-SS-03";"G11B13000130009";"www.opencoesione.gov.it/progetti/1sacrp-cicl-ss-03";0;
1480;"url_clp";"1SI15342";"G46D15000170009";"www.opencoesione.gov.it/progetti/1si15342";0;
1481;"url_clp";"1MISEPACCAL-RC03";"H38I13000060002";"www.opencoesione.gov.it/progetti/1misepaccal-rc03";0;
1482;"url_clp";"1SA11103IV423ASM100023";"D88F11000090006";"www.opencoesione.gov.it/progetti/1sa11103iv423asm100023";0;
1485;"url_clp";"1MISESMA14-03";"F69G12000190002";"www.opencoesione.gov.it/progetti/1misesma14-03";0;
1486;"url_clp";"1LOLOMBGEFO-00000000000051402765";"E74H14000440005";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000051402765";0;
1487;"url_clp";"6TO103497";"D34I10000190007";"www.opencoesione.gov.it/progetti/6to103497";0;
1488;"url_clp";"1MISESP-SS04";"B87E13000400002";"www.opencoesione.gov.it/progetti/1misesp-ss04";0;
1490;"url_clp";"1MISE1R-C264-A-1-01";"D51E15000170001";"www.opencoesione.gov.it/progetti/1mise1r-c264-a-1-01";0;
1491;"url_clp";"1SI8546";"D79E12001510006";"www.opencoesione.gov.it/progetti/1si8546";0;
1492;"url_clp";"1MISESOGEAAL01g";"H11F11000330001";"www.opencoesione.gov.it/progetti/1misesogeaal01g";0;
1493;"url_clp";"17EM2010-00013/FE";"H42I10000000009";"www.opencoesione.gov.it/progetti/17em2010-00013fe";0;
1494;"url_clp";"1LALA1000012867";"J82F11000250003";"www.opencoesione.gov.it/progetti/1lala1000012867";0;
1495;"url_clp";"1CL208038";"D99B10000690006";"www.opencoesione.gov.it/progetti/1cl208038";0;
1496;"url_clp";"1CA592C122007IT161PO009";"C32I09000040003";"www.opencoesione.gov.it/progetti/1ca592c122007it161po009";0;
1498;"url_clp";"1CL207242";"J29B14000180004";"www.opencoesione.gov.it/progetti/1cl207242";0;
1499;"url_clp";"6TO439389";"C49G10000050002";"www.opencoesione.gov.it/progetti/6to439389";0;
1500;"url_clp";"1SACRP-CICL-CA-16";"D31B12000340002";"www.opencoesione.gov.it/progetti/1sacrp-cicl-ca-16";0;
1501;"url_clp";"1SI361";"G15G03000000006";"www.opencoesione.gov.it/progetti/1si361";0;
1503;"url_clp";"1PUFE4.200229";"J44B10000150001";"www.opencoesione.gov.it/progetti/1pufe4200229";0;
1504;"url_clp";"1MISE806 Ass. I ragazzi del centro Tau - Sociale";"J78I15000400008";"www.opencoesione.gov.it/progetti/1mise806-ass-i-ragazzi-del-centro-tau-sociale";0;
1505;"url_clp";"1PUFE4.200362";"D71B14000360002";"www.opencoesione.gov.it/progetti/1pufe4200362";0;
1506;"url_clp";"2MOIV.1.1 21";"G31B11000560002";"www.opencoesione.gov.it/progetti/2moiv11-21";0;"1 report 2 CLP (POR e PAC)"
1506;"url_clp";"2MOPISU TERMOLI 2";"G31B13002100002";"www.opencoesione.gov.it/progetti/2mopisu-termoli-2";0;"1 report 2 CLP (POR e PAC)"
1508;"url_clp";"1MISE859";"J27I12000190001";"www.opencoesione.gov.it/progetti/1mise859";0;
1509;"url_clp";"1CA346C122007IT161PO009";"G56G08000310002";"www.opencoesione.gov.it/progetti/1ca346c122007it161po009";0;
1510;"url_clp";"27AB4110070";"E74E13000930006";"www.opencoesione.gov.it/progetti/27ab4110070";0;
1511;"url_clp";"1MISEBSA4_MT19";"G19J15000740001";"www.opencoesione.gov.it/progetti/1misebsa4_mt19";0;
1512;"url_clp";"5SI1245";"I95E10000100006";"www.opencoesione.gov.it/progetti/5si1245";0;
1513;"url_clp";"27AB4110065";"D44B13000000006";"www.opencoesione.gov.it/progetti/27ab4110065";0;
1517;"url_clp";"1MISEPA01BIBLIOTECAZISA";"D74B12000080001";"www.opencoesione.gov.it/progetti/1misepa01bibliotecazisa";0;
1520;"url_clp";"1MA8677";"B97I10000900007";"www.opencoesione.gov.it/progetti/1ma8677";0;
1521;"url_clp";"1SA120201IIE222PI010002";"B63B01000000009";"www.opencoesione.gov.it/progetti/1sa120201iie222pi010002";0;
1522;"url_clp";"2LAA0054P0005";"J81B13001590006";"www.opencoesione.gov.it/progetti/2laa0054p0005";0;
1525;"url_clp";"2LAA0063P0009";"J91H92000040111";"www.opencoesione.gov.it/progetti/2laa0063p0009";0;
1528;"url_clp";"27AB320011200020001";"J21B12000320004";"www.opencoesione.gov.it/progetti/27ab320011200020001";0;
825;"cup";"2LAA0054P0001";"J82I12000080002";"www.opencoesione.gov.it/progetti/2laa0054p0001";0;
855;"cup";"1PUFE2.300069";"D31C11000010005";"www.opencoesione.gov.it/progetti/1pufe2300069";0;
879;"cup";"1SA040206V521APQ050007";"H62D07000010002";"www.opencoesione.gov.it/progetti/1sa040206v521apq050007";0;
885;"cup";"1LOLOMBGEFO-00000000000036330681";"H52I10000120002";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000036330681";0;
886;"cup";"2LAA0059P0011";"G59D13000050008";"www.opencoesione.gov.it/progetti/2laa0059p0011";0;
889;"cup";"1PUFE3.200445";"F73B10000380002";"www.opencoesione.gov.it/progetti/1pufe3200445";0;
909;"cup";"2LAA0054P0001";"J82I12000080002";"www.opencoesione.gov.it/progetti/2laa0054p0001";0;
916;"cup";"1LOLOMBGEFO-00000000000035876271";"B74C10000100002";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000035876271";0;
918;"cup";"1PUFE4.200044";"I73E06000090002";"www.opencoesione.gov.it/progetti/1pufe4200044";0;
930;"cup";"1MISEMS01_00007/13";"B67I08000070005";"www.opencoesione.gov.it/progetti/1misems01_0000713";0;
931;"cup";"3UM38963";"B92E10000000002";"www.opencoesione.gov.it/progetti/3um38963";0;
939;"cup";"1LOLOMBGEFO-00000000000011322136";"I16D10000010006";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000011322136";0;
940;"cup";"3PIPBAN-1009";"J13J09000520009";"www.opencoesione.gov.it/progetti/3pipban-1009";0;
941;"cup";"1CL89546";"F19G07000080006";"www.opencoesione.gov.it/progetti/1cl89546";0;
942;"cup";"1CL89535";"C27E05000010002";"www.opencoesione.gov.it/progetti/1cl89535";0;
948;"cup";"1BA7997";"H33H11000200009";"www.opencoesione.gov.it/progetti/1ba7997";0;
949;"cup";"2MINT2.5/CAL/13";"F13B12000060001";"www.opencoesione.gov.it/progetti/2mint25cal13";0;
950;"cup";"27AB212703";"H76E11000300006";"www.opencoesione.gov.it/progetti/27ab212703";0;
951;"cup";"2MOIV.2.1 38";"D33E06000140002";"www.opencoesione.gov.it/progetti/2moiv21-38";0;
952;"cup";"1SI6947";"I91B09000210002";"www.opencoesione.gov.it/progetti/1si6947";0;
953;"cup";"1BA9930";"H16G12001130006";"www.opencoesione.gov.it/progetti/1ba9930";0;
955;"cup";"1MISEBAR2 09";"I14B13000010001";"www.opencoesione.gov.it/progetti/1misebar2-09";0;
957;"cup";"1SI8001";"G64B11000070006";"www.opencoesione.gov.it/progetti/1si8001";0;
960;"cup";"1CL203283";"H34B05000090001";"www.opencoesione.gov.it/progetti/1cl203283";0;
961;"cup";"1CL203268";"D63J12000110006";"www.opencoesione.gov.it/progetti/1cl203268";0;
963;"cup";"1PUFE3.100086";"B98G06000240003";"www.opencoesione.gov.it/progetti/1pufe3100086";0;
964;"cup";"1CL201490";"I51J12000290006";"www.opencoesione.gov.it/progetti/1cl201490";0;
965;"cup";"17EM2010-01009/BO";"G81J10000000005";"www.opencoesione.gov.it/progetti/17em2010-01009bo";0;
966;"cup";"1PUFE4.200343";"J87H05001100007";"www.opencoesione.gov.it/progetti/1pufe4200343";0;
968;"cup";"1MA9226";"E60H10000040001";"www.opencoesione.gov.it/progetti/1ma9226";0;
970;"cup";"1SA130103V11AMC080006";"F31I05000090006";"www.opencoesione.gov.it/progetti/1sa130103v11amc080006";0;
971;"cup";"2BA73/2010/151";"I39B10000360008";"www.opencoesione.gov.it/progetti/2ba732010151";0;
972;"cup";"27AB431001b";"C92J09000160007";"www.opencoesione.gov.it/progetti/27ab431001b";0;
975;"cup";"3PIPBAN-FAS14956";"J76J10000470006";"www.opencoesione.gov.it/progetti/3pipban-fas14956";0;
976;"cup";"3PIPBAN-12938";"G99H03000010001";"www.opencoesione.gov.it/progetti/3pipban-12938";0;
977;"cup";"1FRFP1235479001";"D95C12023230009";"www.opencoesione.gov.it/progetti/1frfp1235479001";0;
980;"cup";"1SI371";"G76D04000070006";"www.opencoesione.gov.it/progetti/1si371";0;
982;"cup";"3PIPBAN-FAS12479";"G38C12000000004";"www.opencoesione.gov.it/progetti/3pipban-fas12479";0;
986;"cup";"1PUFE4.100255";"J95E06000020008";"www.opencoesione.gov.it/progetti/1pufe4100255";0;
988;"cup";"2LAA0043P0003";"F99H12000160006";"www.opencoesione.gov.it/progetti/2laa0043p0003";0;
989;"cup";"4FR5372";"G46D11000080006";"www.opencoesione.gov.it/progetti/4fr5372";0;
990;"cup";"3PIPBAN-FAS13469";"J69H08000200008";"www.opencoesione.gov.it/progetti/3pipban-fas13469";0;
991;"cup";"1PUFC1.200003";"F89I03000020001";"www.opencoesione.gov.it/progetti/1pufc1200003";0;
1023;"cup";"1CL101689";"D93J09000040002";"www.opencoesione.gov.it/progetti/1cl101689";0;
1043;"cup";"1MISEB99D14014630001";"B99D14014630001";"www.opencoesione.gov.it/progetti/1miseb99d14014630001";0;
1064;"cup";"1MISEPON04A3_00444/1";"B25I12000270005";"www.opencoesione.gov.it/progetti/1misepon04a3_004441";0;
1065;"cup";"1MISECBFV34";"J33B10000640001";"www.opencoesione.gov.it/progetti/1misecbfv34";0;"url errata (era prips_00034) probabilmente per progetto inattivo su 713 >>> sostituito con gemello 14020"
1104;"cup";"1LOLOMBGEFO-00000000000039069419";"F31C13000000002";"www.opencoesione.gov.it/progetti/1lolombgefo-00000000000039069419";0;
1242;"cup";"2AGCOPO_LLP_012";"E16C07000020002";"www.opencoesione.gov.it/progetti/2agcopo_llp_012";0;"url errata (era 1saa28) probabilmente per progetto inattivo su 713 >>> sostituito con gemello 14020"
1245;"cup";"27AB32001900030001";"J54B13001120002";"www.opencoesione.gov.it/progetti/27ab32001900030001";0;
1273;"cup";"27AB32001900030001";"J54B13001120002";"www.opencoesione.gov.it/progetti/27ab32001900030001";0;
1518;"cup";"2LAA0011P0054";"F31B11000360007";"www.opencoesione.gov.it/progetti/2laa0011p0054";0;
781;"resto";;;"www.opencoesione.gov.it/progetti/1si630/";9;"progetto inattivo"
803;"resto";;;"www.opencoesione.gov.it/progetti/1sa130103v11ams08000";9;"progetto inattivo"
813;"resto";;;"www.opencoesione.gov.it/progetti/mses_00228";9;"url anomala"
814;"resto";;;;9;
815;"resto";;;"www.opencoesione.gov.it/progetti/mses_00231";9;"url anomala"
816;"resto";;;"www.opencoesione.gov.it/progetti/mses_00224";9;"url anomala"
915;"resto";;"E48J12000060009";;9;"CUP non reperibile in OC"
954;"resto";;;;9;
956;"resto";;"D99D10000000001";"www.opencoesione.gov.it/it/progetti/2mint25cal1";9;"progetto inattivo"
981;"resto";;;;9;
983;"resto";;"J36G13004290009";;9;"CUP non reperibile in OC"
992;"resto";;;;9;
1019;"resto";;"E63J05000000001";"www.opencoesione.gov.it/progetti/1sa110103iv23mg07001";9;"progetto inattivo"
1095;"resto";;"F89D07000210006";;9;"CUP non reperibile in OC"
1098;"resto";;;"www.opencoesione.gov.it/progetti/bc_00003";9;"url anomala"
1109;"resto";;"F32C05000360000";"www.opencoesione.gov.it/progetti/1miser-puglia-28";9;"progetto inattivo"
1154;"resto";;"G96J11000720002";"www.opencoesione.gov.it/progetti/1sacrp-retro-128";9;"progetto inattivo"
1165;"resto";;"J35E12001300005";"www.opencoesione.gov.it/progetti/17em2010-00575ra";9;"progetto inattivo"
1196;"resto";;"F24E10000240002";"www.opencoesione.gov.it/progetti/1saretro-94_arst_1_ca";9;"progetto inattivo"
1198;"resto";;"E14B09000030002";"www.opencoesione.gov.it/progetti/1ca541c122007it161po009";9;"progetto inattivo"
1267;"resto";;"D91J05000010001";"www.opencoesione.gov.it/progetti/1si630";9;"progetto inattivo"
1296;"resto";;"E63J05000000001";"www.opencoesione.gov.it/progetti/1sa110103iv423mg0700";9;"progetto inattivo"
1299;"resto";;"F24E10000240002";"www.opencoesione.gov.it/progetti/1saretro-94_arst_1_ca";9;"progetto inattivo"
